RegionName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
"Phoenix, AZ",943.9345245063796,958.5014252558012,966.3561673790356,979.7637138384624,980.8712600496954,988.975156851224,988.7246325138588,990.2124628692632,993.0766435253228,996.227637702568,999.5558059036194,1000.9802271068484,1006.1196553662056,1011.9187476715636,1019.3819669674508,1026.6039621092627,1034.1644321979777,1041.25752605636,1045.6651826147292,1047.7720851197555,1049.068727101423,1048.74945170252,1050.1864724151817,1051.1162597170148,1057.9158097449051,1066.4773049904622,1078.7769502385013,1088.5148916147616,1098.5953579867746,1104.969369343294,1110.5016124116703,1112.5630736770672,1115.2728380844176,1117.2673760369196,1120.2595389982898,1122.29523628302,1126.7268526835437,1132.8882997645696,1145.2231448236516,1159.135761720339,1171.2040212899192,1179.9677623544142,1186.7727934075044,1192.8885454738129,1198.6984713896225,1202.6529696581013,1207.3612122329082,1212.642409150545,1216.8731185138463,1226.0208725903858,1236.8263393805153,1252.7905860369988,1265.065840780995,1275.6163987566815,1283.692428695551,1290.9120736557995,1295.9495688829445,1299.707548147452,1304.8461338214106,1313.2108504781413,1323.2583789745595,1334.308218499957,1340.2115820727092,1339.7522678329042,1338.6088138652758,1342.167392707271,1356.117116885226,1372.800034565544,1389.3332202073834,1404.553039045266,1418.064691257572,1429.3173673194583,1441.094805125891,1454.0279500589215,1476.012441723061,1505.3934818822706,1546.8147350239296,1594.1057450747464,1644.0056017065242,1687.1982871897144,1719.7963372331235,1741.7331321076467,1755.963002148567,1765.5934041974135,1774.9799642215426,1785.3714738874176,1799.9539614836438,1812.5279088699403,1821.8040198480544,1828.7235514335,1834.1408797303268,1835.218572108463,1827.9690448348852,1817.2005245149269,1807.9425659285312,1802.8004349846783,1799.7517443091178,1804.0408971318627,1817.770982973184,1826.6693941212764,1832.3105667885884,1830.998729397306,1834.5697547132988,1833.8183574359605,1830.2875549599007,1824.628958244385,1817.2387896670955,1812.1023399417288,1812.96161108416,1822.216223856172,1833.742227848403,1843.8058638908567,1849.566942804961,1849.5165084753123,1849.8794978009755,1848.9534393909348,1848.552428388756,1839.619036078575
"San Francisco, CA",2294.20645832983,2302.627940806763,2335.6354562296915,2371.2358820813392,2406.2930099956025,2439.5246087105324,2467.79212842686,2490.9301361804714,2508.4116484413503,2509.883953072465,2510.7059485169425,2507.3821386092072,2520.9729958762086,2536.066152645631,2543.2203364793804,2562.6408508387804,2575.9800436410437,2598.811225011696,2606.277549698176,2609.779414446212,2602.501761141857,2584.1285506681484,2572.5759916055517,2560.637985781381,2571.1422447625614,2590.102750530015,2615.804482019162,2630.670739084429,2646.723613473476,2669.454146922342,2683.8763387523745,2693.606226641624,2695.62452883439,2693.23234281494,2682.373579136836,2680.078227766535,2686.400120257509,2703.282436315097,2713.0339392557494,2727.078568116914,2742.2244976544343,2761.561823838572,2777.9838775552275,2788.837512699737,2788.6862945291577,2784.2887330132944,2778.218109324315,2777.697059103318,2782.955599104362,2790.467047414976,2805.435466595498,2815.969634444468,2832.116873566421,2844.287380409545,2862.8329450668098,2869.247819167669,2867.741443738889,2856.2069483312184,2849.581553776872,2850.338811316063,2859.2828050207872,2866.510656823122,2871.0799263522954,2864.381506993196,2854.046847856893,2835.246087069452,2813.389456437495,,,2666.576283171804,2630.4141943817845,2613.118225400985,2606.4986678309238,2620.083684553124,2642.793367270624,2668.309941781029,2702.025606631301,2743.888506438866,2792.960832104499,2829.340830060348,2843.307928684606,2841.753953069566,2835.9514467415543,2838.831423916014,2853.134673086593,2877.459534810316,2905.0487931634043,2928.984440999254,2953.666687552408,2976.214900478178,2996.965719081116,3007.0533490308885,3003.4466448222315,2987.537907268539,2964.9944270894825,2946.432874433015,2938.635692454624,2947.9889190282665,2971.6058055585822,2983.174705168794,2993.8076499743283,2993.54706804262,3002.9421202403737,3003.930976955241,2994.747612578082,2978.4313738817355,2954.042905475615,2942.416813041092,2948.3564593707697,2964.862469788008,2988.257481137075,3008.1077804943743,3028.797365873172,3043.445932395439,3055.7270195429123,3063.5449702778,3062.697715571794,3053.301180315173
"Riverside, CA",1343.9528361095752,1346.0954788394656,1350.8303142855457,1358.4900023171203,1366.3792307587428,1376.3051840431583,1384.7481643719136,1391.8163668154775,1398.797190287008,1404.3184024868235,1407.766762379944,1410.5020389514857,1412.4343525653585,1420.8068578972368,1427.160807906962,1432.2859577686745,1438.25974584223,1443.784615993856,1452.9683016989272,1458.3809687629366,1467.7076324782258,1470.131593204287,1474.2433229882467,1473.741519187175,1483.714278664953,1494.3663896175651,1507.2575932875784,1521.1657191096494,1529.669495962422,1541.852799739334,1549.348349280238,1560.3772471089246,1563.9829457789572,1569.5470998954415,1573.9331138407747,1578.619747083954,1583.0614333634933,1592.42483393904,1604.5732303815528,1614.1566731561954,1621.0895094668824,1631.5517051123886,1641.3254075139466,1652.473866625906,1658.5297093481029,1664.678654730085,1668.599210645182,1672.6810796061875,1678.3834155475402,1683.0013073927928,1692.2647246568608,1700.8534526762903,1710.9317147896547,1718.555240749645,1728.241082873827,1737.3720514346703,1742.5003920924871,1746.175951232398,1747.0265727555757,1751.309726284967,1756.3486391686629,1764.6309087683662,1770.3182644587964,1767.2839320649202,1765.9583285101232,1777.1238353967683,1801.5536451313887,1833.6370351998692,1861.840578399107,1887.6580534006052,1907.2057552350052,1924.815154853909,1942.1137083509705,1966.140143986935,1994.906469223763,2020.2833147716224,2056.5704513340206,2093.2558356649406,2148.4450088322283,2191.9241427410866,2228.8035358689203,2239.3194053183024,2249.8333966660166,2256.7215804586685,2277.770556460844,2297.491253322461,2328.334888643881,2362.732968468429,2382.6409655500797,2399.423906852004,2407.010902128018,2415.2530810418257,2418.4528234704326,2408.101437839049,2401.3061364164064,2395.60363878185,2399.6400634348274,2406.52239550627,2419.722222243659,2432.6249977057914,2444.2636292574957,2446.4493136453307,2449.794232740101,2455.6849874802247,2458.0326504559525,2468.3950164044963,2468.6559344700627,2467.666568393048,2462.909809929109,2471.942361050116,2488.3034636626844,2502.943813656431,2514.3806286803388,2520.3451953789886,2531.6989986645,2538.5523310355643,2551.4053819724063,2553.315195692758
"Detroit, MI",874.6292966366592,878.8015499692294,885.0951894636761,892.3776998146772,898.5965812711453,903.4040432251346,907.8199728500816,910.1826156288722,911.2652074302752,909.7530427716872,909.7272996276412,908.491180537254,911.1457597886986,913.2869982222184,917.1610849309586,922.0827170833012,927.2670706538952,932.8103785517264,937.5012535193862,941.6823390113356,941.7413808087762,942.8051525564848,940.7628633826048,940.960256745774,940.322150988316,945.3792796543404,953.4124947211542,964.9405627901174,974.567160472484,982.6622483246553,986.0011119121988,988.3541150446138,989.558098472716,988.685663140506,987.4966227566524,988.5339418816982,990.617593369316,994.4592672251924,1000.9858630650012,1008.3910390244428,1017.9334288821184,1023.5040291892294,1027.6023794676978,1029.1822237724034,1033.0493069524875,1031.949729439974,1029.6948565677517,1026.4811529589458,1031.9544338900869,1039.575701150104,1048.1501365963445,1056.101147929441,1066.227061316025,1072.9071082343055,1076.3205547032487,1076.773927370832,1074.1212652462175,1073.3733974862523,1072.2156607390882,1073.8030286997066,1073.9242599547222,1075.6330656837197,1082.946925899243,1090.3080530165491,1096.580527139808,1103.499155432046,1116.6552366229066,1129.2216167177946,1137.4812054410936,1141.967312428718,1144.283658312802,1151.0278940514772,1157.2108944659672,1166.4642211851813,1175.6469461409415,1190.2400877907369,1209.0428328890791,1227.553183163526,1244.991011298776,1263.0716649339126,1273.3276580725508,1279.6943741034336,1281.232259566528,1289.939201062038,1296.2786723702286,1304.4637074405498,1310.3425930171272,1326.0247903964396,1341.47784743276,1360.2770980031355,1370.968785103611,1375.658142705269,1377.087801339909,1369.6501357809468,1366.7890833015651,1362.3838938276238,1365.8842331534154,1367.3848346517711,1371.2134827226896,1378.143617855443,1386.0802599924427,1393.6795371451904,1399.905928929392,1405.4128535414736,1410.4461365133063,1409.9703442219572,1414.415345342342,1415.1732792740588,1420.0816302074836,1423.0556945376195,1434.0065508542266,1444.446993172827,1458.4781921127617,1466.6582886830158,1476.973464819219,1483.505173983954,1486.1458159317735,1486.9698655134655
"Seattle, WA",1368.321020629773,1375.8307208453843,1391.013430312226,1400.1755101474798,1417.1006713835786,1430.7007810935584,1448.9441867659632,1458.0354091887116,1462.683518395713,1463.5141970122472,1454.3100813816604,1454.7808926604455,1460.4909794296473,1480.7837070699234,1491.3436332878166,1508.2490795243727,1530.2398887391296,1554.3233787235329,1570.9651995555437,1573.364659747804,1572.094969594386,1567.3586409283462,1560.644810072789,1558.9553409048615,1567.395136692285,1587.01756590806,1612.5713468232543,1633.3347385875302,1655.7882835735277,1674.2981426399222,1686.3926307651673,1690.530649232682,1686.4662968554833,1677.5804609967297,1663.1192591604424,1655.8556164671193,1660.5160397763657,1672.924787817576,1687.628371828694,1702.7195446800758,1720.6970219642642,1736.0354987952776,1743.9799870494214,1743.6569732761131,1736.8525684877045,1726.2805014338485,1721.5975822241198,1722.0101924181497,1728.9706849521367,1740.092130321154,1753.950961658887,1771.7067188609583,1786.2402938156213,1801.3903602748037,1811.620233040101,1817.4112282192696,1813.471753926573,1805.2459679536075,1799.4562537042511,1803.0096168381176,1815.550859360068,1830.0610820704223,1848.0039720311936,1847.601247838348,1843.483906342244,1833.4638979773997,1835.84879469718,1833.042460074904,1817.183323529197,1789.9260169843674,1759.8418623146356,1737.587745539725,1737.641294275075,1749.9185800532662,1777.2396118502554,1806.873276926325,1847.2946151626577,1893.3550925683865,1941.282081684545,1982.2391242564036,2006.9545178053895,2011.9121242322044,2006.9300467901555,2002.797655464445,2007.71191382453,2024.9004396130056,2048.9755940568525,2076.988656393382,2108.406270126492,2142.11362865612,2169.432270085861,2177.4118584134853,2168.0281767258703,2146.466918913666,2119.8329178748763,2100.9339167165617,2094.606777235977,2104.389606971348,2122.5045278655207,2135.5134267601047,2151.104474557334,2162.873238108422,2176.637024722703,2183.678278722613,2180.302684025125,2169.062527997427,2154.850267823323,2150.395649962921,2158.1965678843453,2172.748786074151,2191.1039970991155,2209.911034903408,2230.960603855607,2246.740938426958,2259.370420091176,2260.8276429497605,2257.773934777102,2245.910295183248
"Minneapolis, MN",1146.1689931331166,1152.781302356682,1161.6840544003587,1170.9736832257474,1180.9356232466776,1187.639193575768,1192.837660606673,1193.6867729543762,1192.3064878050768,1184.9377542091838,1185.58815359971,1187.650299350803,1191.1307566175044,1193.7313382961624,1200.2417168110248,1215.2128328612466,1226.9991772444491,1236.6559954497695,1238.8203829207337,1241.8260828944528,1241.4282806004633,1242.2188475413298,1242.1748888371735,1240.025057908156,1245.6936738157617,1256.3226732758826,1271.342654918199,1281.373567628703,1288.178290790864,1296.1358926167184,1302.1507353403704,1305.4014029568125,1303.9841258369531,1300.6372834966728,1297.781053357874,1303.5364565433963,1313.885174583966,1325.6956137265963,1339.296372129185,1344.7342975262195,1349.5526531623002,1347.7663155722314,1354.5349168852183,1357.9958386068158,1357.9660325939917,1355.6259390020507,1358.1003523798367,1363.880446398971,1371.1632266893052,1376.804433723037,1392.7308478330842,1403.589651159912,1415.607928393072,1417.281810911908,1419.243482591097,1418.2579327585656,1415.458495812191,1413.893255471658,1414.7547457440585,1418.553695097479,1426.5478181479891,1436.7458300691976,1442.8565916677246,1444.9134710883077,1442.6709459483775,1443.510905434595,1445.3162967684798,1448.5391667339504,1444.6436586115042,1440.188555884642,1431.809544669516,1427.9750648150546,1429.1582781745258,1433.8301441858982,1445.6702920986015,1457.7349605208276,1473.994528046613,1487.6864044175954,1498.7363715085442,1506.752771221267,1510.2872395916895,1510.49983132662,1508.4654217178168,1509.436697818879,1516.382006631044,1527.5892086434742,1540.605900657546,1552.0638162614136,1564.4825728616188,1573.2234731456522,1579.6170656841502,1579.7191409772468,1577.1994672622784,1571.605167984992,1566.0250239227355,1565.1532470295915,1570.0823536348223,1580.8596925435277,1592.0647462795714,1599.8564062533433,1606.3850409402137,1611.1517857572007,1615.3023945412883,1615.9383245370857,1611.9818847820547,1609.7629898319356,1606.619354630821,1607.63787722559,1613.0589598666734,1624.824641518756,1637.7816633434636,1647.868970837063,1654.5245575483,1659.9824153191585,1663.782734417106,1668.453701877364,1669.2360272160572,1663.993464666051
"San Diego, CA",1677.175588132554,1688.849255453044,1698.2042327115248,1701.2237634463463,1712.7215427253118,1720.856723886156,1737.8636986199813,1748.7930395937874,1757.3815581361318,1761.6068314090355,1759.819212021827,1768.0905205396125,1773.5007612592578,1782.4412555404674,1790.7853097422828,1800.247598004872,1814.6464623807465,1829.630394412546,1842.7904632815196,1849.923954447708,1852.966100056356,1854.8841465408248,1855.3207311256197,1857.8118389298804,1864.1853139497173,1880.6612738336744,1898.746206018261,1917.1601868150688,1933.1656020876,1945.424654207823,1957.9026405912832,1963.267690358547,1966.90041994788,1967.0186816617893,1966.995351198489,1968.8661542622349,1979.260072805443,1992.009948147148,2006.7227644790792,2017.4775512432243,2033.7744288243848,2044.8621212615517,2056.002916358915,2063.0947030305324,2068.7282744733507,2068.935234609051,2064.274156640005,2066.6410700439287,2071.4973691384107,2078.9776220796302,2084.714222077414,2095.093245252783,2107.708147596384,2120.2126051747537,2131.8293992835074,2139.7792979288515,2142.44042271149,2143.1831548839955,2143.753961262797,2148.422850950321,2153.382547235228,2158.822908445235,2161.602451835304,2152.5317976854985,2145.6841344344525,2144.792424650796,2155.929255453417,2165.665822911938,2177.425897701977,2193.8143763116195,2208.197627215434,2218.6846144632536,2225.3568485960195,2236.028706111296,2254.4399739330897,2282.95023973714,2320.689688581594,2358.453686443755,2408.503734464825,2461.7298137376706,2519.0758313878027,2553.622127452888,2576.199818013529,2592.4904180870244,2611.909475038934,2640.4023436495927,2669.768101083455,2714.9938953488986,2759.242983387471,2807.4775651637697,2840.982153535489,2869.573182319018,2875.78503266699,2869.5151351273366,2848.7859888900125,2837.826564461715,2830.867578492806,2840.3481566150303,2865.8391283447013,2897.779899370168,2931.864275225915,2954.7390035141166,2973.8342634053315,2981.209641641774,2978.0704253910203,2963.1468941031176,2940.836013798572,2922.614663377947,2915.727434326421,2926.751970890321,2947.2202126963907,2973.295342808155,2992.1980228172138,3010.152865724024,3021.397168782486,3024.1285232012538,3021.844444680373,3016.945904838154
"Tampa, FL",1063.1068618616955,1066.3854785524677,1070.4574103022603,1078.291179027909,1086.2003208227904,1093.7658100427504,1099.3702473633125,1102.8925211084504,1105.3542862877257,1109.26895504015,1114.6691708842625,1120.2623321046217,1124.0766414561472,1128.5546325031255,1131.9115159219243,1138.24882455457,1142.4937697699584,1149.776978164692,1152.086310183488,1156.2003992782738,1159.8392367936783,1164.988636721578,1168.8082055799566,1170.1875991819363,1175.3290375318277,1180.5728499215757,1189.9477036913322,1198.6358697612147,1207.759293810656,1214.6659355490938,1217.709631828724,1218.4768878776138,1219.3023723711533,1221.64521079177,1226.0227377831702,1231.63643489713,1238.0018134305635,1244.75276618535,1251.8192986618394,1261.2202187412774,1269.944903249041,1279.1528042029445,1284.165069313144,1288.2595203966232,1286.2677406179207,1287.883691886712,1293.687293169367,1297.5705682436935,1301.6634136262237,1303.9809108104678,1312.7438898522985,1322.169971523311,1330.6752378566002,1338.2907837814205,1342.7903456588651,1347.7441927833202,1350.3463847192884,1352.0330007096711,1351.9390987432523,1355.414927839725,1360.1716974990493,1365.7991070622527,1374.642756134578,1376.1459875276792,1376.6231809433657,1378.0724007754986,1392.0724352124234,1408.595339986796,1420.977344849816,1429.8669174076983,1437.9611560709038,1448.7611968867652,1458.9723085435955,1473.56205478048,1488.3191017084196,1515.7041248365704,1554.578313551482,,1661.535075300909,1717.7102930900246,1761.1311739316102,1791.1943656928845,1805.9113749485184,1826.629446965778,1842.08586962345,1860.5652054172533,1876.956890030294,1902.3136232977224,1928.7795731013327,1954.2863260841943,1973.723820407724,1980.8719226470569,1977.1902277404024,1970.879799383049,1969.434823463641,1970.5025164707188,1974.5952913869637,1977.3483673125868,1990.1041451706585,1998.7308765381624,2008.3724067648027,2009.9132263758368,2018.143652664937,2028.8351062945744,2029.6503605595617,2028.313621593207,2024.3752954592185,2026.0510452678811,2027.1196224598457,2029.57865645935,2035.609119907304,2039.8906756829867,2040.7861829852004,2042.9928302065457,2050.515470553896,2057.492990674036,2059.605677942966,2064.4729384534185
"Denver, CO",1263.975239106095,1279.4430488213015,1297.87140609291,1315.577539476471,1330.0223496024148,1345.540441178002,1354.543859267713,1360.2149042732965,1359.1222875005058,1360.702340234918,1359.393267320488,1363.2780525810604,1370.5891859902038,1378.1791381693567,1384.6777507129927,1388.8347416684862,1401.3766521200369,1413.5882880028273,1419.7273747929603,1418.9427763453805,1412.3549963050775,1404.1217397279322,1396.7730667970154,1395.9250310277976,1403.659790472597,1416.6630477577123,1431.955916737104,1448.0580024386877,1463.5906808937432,1473.80808060372,1479.817648788686,1480.930342653905,1478.133685333657,1471.7521323269812,1466.6840116391118,1469.5532732733675,1474.8336895937305,1485.659987164135,1495.3069970062847,1508.3338642240465,1517.438889334497,1527.260314357558,1533.3152103845232,1536.6052505170994,1532.4667479166326,1526.9829969769266,1524.387308181534,1527.346343947915,1534.0369612650209,1543.3310020042768,1554.0217310656603,1565.8167295555097,1578.254702631319,1588.5778325572269,1594.219298274395,1592.637187322585,1586.8391618108765,1583.2160898132638,1582.841223764348,1585.3828497948998,1589.7075684029628,1596.2138273331766,1602.781312525115,1597.2751513665992,1590.092499103606,1586.2554879954866,1594.950503858002,1600.0321326674914,1600.7307636537062,1592.7474787870926,1585.1444115088914,1580.5345058294208,1584.4169979619166,1594.9450352471856,1610.510089068223,1635.1651737925108,1667.5874509596458,1705.785540703502,1742.640226425196,1773.0334369175746,1793.2364145568608,1797.349329582033,1796.0257917443955,1794.418098006347,1804.782076344669,1819.62318614513,1842.666938817851,1866.388334812344,1892.5377893625223,1912.5450544793932,1926.3702870675884,1927.138640681832,1920.499960674157,1911.0350765589037,1897.66269108935,1888.970849571153,1887.543284260493,1900.0867620429217,1920.9008724786968,1936.242403906887,1952.9267792933329,1963.748234421702,1972.08410000275,1975.684779848242,1972.413985815392,1965.5325327795435,1956.111667168693,1944.8091736495023,1949.1197597908567,1956.058732012976,1974.963354495581,1986.8109570625425,2002.5872972334985,2010.283162797189,2017.1578908629583,2015.5418128314243,2008.060526131212,1986.765042628304
"Baltimore, MD",1347.170108485153,1351.138774441568,1355.9662146887267,1360.413498728226,1367.9178251096466,1372.5955880537451,1378.4275332370555,1377.0308786674063,1376.6787520387593,1374.6480100936114,1372.3745448586274,1371.3342767988422,1374.087355320314,1379.9863141695437,1386.4791842891946,1389.6130522057592,1391.8293223932944,1392.9771834237383,1391.2271757421304,1386.8027177691142,1382.1185181811857,1381.2330399713526,1379.0489943610878,1375.2478417438829,1379.1582045408325,1386.9641974154904,1399.1528836833863,1403.7239691491598,1413.873984474347,1419.3440120858036,1422.4787570828908,1415.4617931149166,1409.445062515484,1407.807823006403,1402.734838667033,1404.783809359731,1403.1506662718898,1415.2234877859291,1421.9248995782116,1431.4625784488296,1435.534161910198,1437.3226509981916,1439.5369744094437,1437.30730252233,1434.7378597741288,1431.8180561773588,1430.3647400656566,1434.1221762854664,1435.328376219859,1442.8971998647842,1452.151950948939,1462.5596990346014,1468.4886761421155,1471.242546736287,1473.7516916926847,1475.2623701929354,1473.84554870356,1469.0320258536683,1467.947706510019,1469.5852494569076,1476.036332887408,1479.678248394277,1482.7901983771308,1481.5019064659716,1481.529857242345,1484.4451825853046,1490.3843281891563,1494.1363042227597,1496.556336127138,1500.3571962675396,1505.5585448416075,1511.1081848313238,1517.0755971107594,1526.25139594344,1534.8674906351612,1554.1565171310383,1577.9388680519742,1605.6944888776222,1631.3524480289889,1654.8589181494974,1674.4412483762826,1670.7329303820063,1674.8624364867785,1679.4314661834792,1696.001415793272,1702.635599656648,1710.8561940847458,1728.1180613046165,1743.2191308956233,1761.8602497606755,1770.8498610512122,1773.225817796978,1766.898285345626,1757.0907059650451,1749.9671357472089,1748.927797484571,1757.5852568924452,1769.481163674371,1781.5070261804838,1787.470991297199,1798.1815322667617,1806.514044114897,1817.401423791714,1817.1228705115109,1817.929255075092,1810.9504715066728,1809.6632368362152,1805.47710361052,1809.8973913219088,1817.34825716208,1828.19453673226,1839.562012728088,1855.1949229568295,1869.033137288988,1879.5863616414465,1884.687676837546,1885.997864628152,1886.744298782618
